Language	Area	Lexifier	First major settlement	End of influence	Conditions of contact	Other languages in contact	Class	Position	Lexifier's Phoneme	Creole's Phoneme	Place Stability	Manner Stability	Example_converted	Reference	Gloss	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Nasals	word-medial	m	m	1	1	[nom]	Clements 2012: 41	name	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Nasals	word-initial	n	n	1	1	[nom]	Clements 2012: 42	name	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Nasals	word-medial	n	n	1	1	[pɛn]	Clements 2012: 39	feather	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Nasals	word-medial	ɲ	ŋ	0	1	[kamiŋ]	Clements 2012: 43	road	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-initial	p	p	1	1	[pɛːna]	Clements 2012: 39	feather	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-medial	p	p	1	1	[triːpa]	Clements 2012: 40	guts	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-initial	b	b	1	1	[bariːja]	Clements 2012: 37	belly	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-medial	b	b	1	1	[kabeːl]	Clements 2012: 40	hair	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-initial	t	t	1	1	[tuːdu]	Clements 2012: 37	everything	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-medial	t	t	1	1	[mataː]	Clements 2012: 41	to kill	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-initial	d	d	1	1	[diːja]	Clements 2012: 38	day	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-medial	d	d	1	1	[tudu]	Clements 2012: 37	everything	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-initial	k	k	1	1	[kabeːl]	Clements 2012: 40	hair	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-medial	k	k	1	1	[sɛːku]	Clements 2012: 38	dry	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-initial	g	g	1	1	[groːsu]	Clements 2012: 45	fat	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Stops	word-medial	g	j	0	0	[bariːja]	Clements 2012: 37	belly	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-initial	v	ʋ	1	0	[ʋɛːj]	Clements 2012: 42	old	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-medial	v	ʋ	1	0	[laʋaː]	Clements 2012: 45	to wash	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-initial	f	f	1	1	[foːʋ]	Clements 2012: 39	fire	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-medial	f							
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-initial	s	s	1	1	[suːj]	Clements 2012: 38	dirty	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-medial	s	s	1	1	[groːsu]	Clements 2012: 45	thick	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-initial	z							
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-medial	z	s	1	1	[aːsa]	Clements 2012: 46	wing	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-initial	t̠ʃ	t̠ʃ	1	1	[t̠ʃeraː]	Clements 2012: 44	to smell	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-medial	t̠ʃ	t̠ʃ	1	1	[biːt̠ʃi]	Clements 2012: 46	animal	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-initial	ʒ							
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Fricatives	word-medial	ʒ	j	1	0	[suːj]	Clements 2012: 38	dirty	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Rhotics	word-medial	ɾ	r	1	1	[t̠ʃeraː]	Clements 2012: 44	to smell	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Rhotics	word-final	ɾ	r	1	1	[mujeːra]	Clements 2012: 46	woman	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Rhotics	word-initial	r	r	1	1	[raʋ]	Clements 2012: 45	tail	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Rhotics	word-medial	r	r	1	1	[bariːja]	Clements 2012: 37	belly	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Laterals	word-initial	l	l	1	1	[laʋaː]	Clements 2012: 45	to wash	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Laterals	word-medial	l	l	1	1	[kabeːl]	Clements 2012: 40	hair	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Laterals	word-final	l	l	1	1	[sɔːl]	Clements 2012: 45	sun	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Laterals	word-medial	ʎ	j	1	0	[mujeːra]	Clements 2012: 46	woman	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Nasals	word-initial	m	m	1	1	[mujeːra]	Clements 2012: 46	woman	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Nasals	word-medial	m	m	1	1	[nɔːmi]	Clements 2012: 41	name	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Nasals	word-initial	n	n	1	1	[nɔːmi]	Clements 2012: 42	name	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Nasals	word-medial	n	n	1	1	[pɛːna]	Clements 2012: 39	feather	
Sri Lanka	Southern India	Portuguese	1505	1658	Commerce	Sinhala, Tamil	Nasals	word-medial	ɲ	m	0	1	[kamiːm]	Clements 2012: 43	road	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-initial	p	p	1	1	[pænə]	Clements 2012: 39	feather	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-medial	p	p	1	1	[tripə]	Clements 2012: 40	guts	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-initial	b	b	1	1	[barrigə]	Clements 2012: 37	belly	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-medial	b	b	1	1	[kabeli]	Clements 2012: 40	hair	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-initial	t	t	1	1	[tudə]	Clements 2012: 37	everything	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-medial	t	t	1	1	[matæ]	Clements 2012: 41	to kill	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-initial	d	d	1	1	[dijə]	Clements 2012: 38	day	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-medial	d	d	1	1	[tudə]	Clements 2012: 37	everything	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-initial	k	k	1	1	[kabeli]	Clements 2012: 40	hair	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-medial	k	k	1	1	[sækɔ]	Clements 2012: 38	dry	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-initial	g	g	1	1	[grosə]	Clements 2012: 45	fat	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Stops	word-medial	g	g	1	1	[barrigə]	Clements 2012: 37	belly	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-initial	v	ʋ	1	0	[ʋæli]	Clements 2012: 42	old	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-medial	v	ʋ	1	0	[ləʋə]	Clements 2012: 45	to wash	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-initial	f	f	1	1	[fogə]	Clements 2012: 39	fire	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-medial	f							
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-initial	s	s	1	1	[sudzi]	Clements 2012: 38	dirty	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-medial	s	s	1	1	[grosə]	Clements 2012: 45	thick	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-initial	z							
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-medial	z	z	1	1	[azə]	Clements 2012: 46	wing	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-initial	t̠ʃ	t̠ʃ	1	1	[t̠ʃerə]	Clements 2012: 44	to smell	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-medial	t̠ʃ							
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-initial	ʒ							
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Fricatives	word-medial	ʒ	dz	0	0	[sudzi]	Clements 2012: 38	dirty	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Rhotics	word-medial	ɾ	r	1	1	[t̠ʃerə]	Clements 2012: 44	to smell	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Rhotics	word-final	ɾ	r	1	1	[muʎɛrɔ]	Clements 2012: 46	woman	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Rhotics	word-initial	r	r	1	1	[rabə]	Clements 2012: 45	tail	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Rhotics	word-medial	r	ʀ	0	1	[baRigə]	Clements 2012: 37	belly	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Laterals	word-initial	l	l	1	1	[ləʋə]	Clements 2012: 45	to wash	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Laterals	word-medial	l	l	1	1	[kabeli]	Clements 2012: 40	hair	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Laterals	word-final	l	l	1	1	[sɔl]	Clements 2012: 45	sun	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Laterals	word-medial	ʎ	ʎ	1	1	[muʎɛrɔ]	Clements 2012: 46	woman	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Nasals	word-initial	m	m	1	1	[muʎɛrɔ]	Clements 2012: 46	woman	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Nasals	word-medial	m	m	1	1	[nɔmi]	Clements 2012: 41	name	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Nasals	word-initial	n	n	1	1	[nɔmi]	Clements 2012: 42	name	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Nasals	word-medial	n	n	1	1	[pænə]	Clements 2012: 39	feather	
Kannur	Southern India	Portuguese	1505	1663	Commerce	Malayalam	Nasals	word-medial	ɲ	ɲ	1	1	[kamiɲə]	Clements 2012: 43	road	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-initial	p	p	1	1	[pɛna]	Baxter & Silva 2004: 71	feather	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-medial	p	p	1	1	[tripa]	Baxter & Silva 2004: 119	guts	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-initial	b	b	1	1	[bariga]	Baxter & Silva 2004: 12	belly	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-medial	b	b	1	1	[kabelu]	Baxter & Silva 2004: 42	hair	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-initial	t	t	1	1	[tudu]	Baxter & Silva 2004: 89	everything	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-medial	t	t	1	1	[mata]	Baxter & Silva 2004: 60	to kill	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-initial	d	d	1	1	[dia]	Baxter & Silva 2004: 25	day	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-medial	d	d	1	1	[tudu]	Baxter & Silva 2004: 89	everything	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-initial	k	k	1	1	[kabelu]	Baxter & Silva 2004: 42	hair	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-medial	k	k	1	1	[seku]	Baxter & Silva 2004: 80	dry	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-initial	g	g	1	1	[grosu]	Baxter & Silva 2004: 38	thick	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Stops	word-medial	g	g	1	1	[bariga]	Baxter & Silva 2004: 12	belly	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-initial	v	b	0	0	[bɛlu]	Baxter & Silva 2004: 13	old	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-medial	v	b	0	0	[laba]	Baxter & Silva 2004: 54	to wash	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-initial	f	f	1	1	[fogu]	Baxter & Silva 2004: 32	fire	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-medial	f	f	1	1	[alfada]	Baxter & Silva 2004: 130	pillow	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-initial	s	s	1	1	[suzu]	Baxter & Silva 2004: 85	dirty	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-medial	s	s	1	1	[grosu]	Baxter & Silva 2004: 38	thick	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-initial	z							
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-medial	z	z	1	1	[aza]	Baxter & Silva 2004: 10	wing	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-initial	t̠ʃ	t̠ʃ	1	1	[t̠ʃera]	Baxter & Silva 2004: 21	to smell	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-medial	t̠ʃ	t̠ʃ	1	1	[bit̠ʃu]	Baxter & Silva 2004: 15	animal	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-initial	ʒ	d̠ʒ	1	0	[d̠ʒũtu]	Baxter & Silva 2004: 42	next to	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Fricatives	word-medial	ʒ	z	0	1	[suzu]	Baxter & Silva 2004: 85	dirty	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Rhotics	word-medial	ɾ	r	1	1	[t̠ʃera]	Baxter & Silva 2004: 21	to smell	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Rhotics	word-final	ɾ	Ø	0	0	[mulɛ]	Baxter & Silva 2004: 62	woman	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Rhotics	word-initial	r	r	1	1	[rabu]	Baxter & Silva 2004: 76	tail	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Rhotics	word-medial	r	r	1	1	[bariga]	Baxter & Silva 2004: 12	belly	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Laterals	word-initial	l	l	1	1	[laba]	Baxter & Silva 2004: 54	to wash	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Laterals	word-medial	l	l	1	1	[kabelu]	Baxter & Silva 2004: 42	hair	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Laterals	word-final	l	l	1	1	[sɔl]	Baxter & Silva 2004: 83	sun	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Laterals	word-medial	ʎ	l	0	1	[mulɛ]	Baxter & Silva 2004: 62	woman	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Nasals	word-initial	m	m	1	1	[mulɛ]	Baxter & Silva 2004: 62	woman	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Nasals	word-medial	m	m	1	1	[nɔmi]	Baxter & Silva 2004: 65	name	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Nasals	word-initial	n	n	1	1	[nɔmi]	Baxter & Silva 2004: 66	name	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Nasals	word-medial	n	n	1	1	[pɛna]	Baxter & Silva 2004: 71	feather	
Papiá Kristang	Southeast Asia	Portuguese	1511	1641	Commerce	Malay, Hokkien Chinese	Nasals	word-medial	ɲ	ɲ	1	1	[kamiɲu]	Baxter & Silva 2004: 44	road	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-initial	p	p			[pɛna]	Gaião 2019: 721	feather	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-medial	p	p			[impɔstɔ]	Fernandes & Baxter 2004: 100	vain	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-initial	b	b			[bariga]	Fernandes & Baxter 2004: 18	belly	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-medial	b	b			[kabelu]	Gaião 2019: 175	hair	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-initial	t	t			[teŋ]	Fernandes & Baxter 2004: xvii	to have	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-medial	t	t			[mata]	Gaião 2019: 593	to kill	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-initial	d	d			[dale]	Fernandes & Baxter 2004: xxi	to hit	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-medial	d	d			[ɱfada]	Fernandes & Baxter 2004: xxi	to bore	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-initial	k	k			[kabelu]	Gaião 2019: 175	hair	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-medial	k	k			[seku]	Gaião 2019: 860	dry	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-initial	g	g			[gatu]	Oliveira 2018: 74	cat	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Stops	word-medial	g	g			[bariga]	Fernandes & Baxter 2004: 18	belly	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-initial	v	b			[veŋ]	Fernandes & Baxter 2004: xix	to come	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-medial	v	b			[lava]	Gaião 2019: 537	to wash	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-initial	f	f			[fala]	Fernandes & Baxter 2004: xviii	speak	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-medial	f	f			[ɱfada]	Fernandes & Baxter 2004: xxi	to bore	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-initial	s	s			[saŋ]	Fernandes & Baxter 2004: xviii	to be	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-medial	s	s			[korasaŋ]	Fernandes & Baxter 2004: xix	heart	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-initial	z	z			[zaragata]	Fernandes & Baxter 2004: 173	tumult	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-medial	z	z			[izizi]	Fernandes & Baxter 2004: xix	to demand	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-initial	t̠ʃ	t̠ʃ			[ʃera]	Gaião 2019: 243	to smell	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-medial	t̠ʃ	t̠ʃ			[biʃu]	Fernandes & Baxter 2004: 21	animal	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-initial	ʒ	d̠ʒ			[ɟɔvi]	Fernandes & Baxter 2004: 94	young	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Fricatives	word-medial	ʒ	z			[bezu]	Fernandes & Baxter 2004: xviii	kiss	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Rhotics	word-medial	ɾ	r			[ʃera]	Gaião 2019: 243	to smell	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Rhotics	word-final	ɾ	Ø			[mulɛ]	Fernandes & Baxter 2004: xix	woman	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Rhotics	word-initial	r	r			[rabu]	Gaião 2019: 796	tail	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Rhotics	word-medial	r	r			[bariga]	Fernandes & Baxter 2004: 18	belly	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Laterals	word-initial	l	l			[lava]	Gaião 2019: 537	to wash	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Laterals	word-medial	l	l			[kabelu]	Gaião 2019: 175	hair	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Laterals	word-final	l	w			[mɛw]	Fernandes & Baxter 2004: 21	honey	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Laterals	word-medial	ʎ	l			[mulɛ]	Fernandes & Baxter 2004: xix	woman	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Nasals	word-initial	m	m			[mulɛ]	Fernandes & Baxter 2004: xix	woman	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Nasals	word-medial	m	m			[nomi]	Fernandes & Baxter 2004: 117	name	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Nasals	word-initial	n	n			[nomi]	Fernandes & Baxter 2004: 117	name	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Nasals	word-medial	n	n			[pɛna]	Gaião 2019: 721	feather	
Patua Macau	Eastern Asia	Portuguese	1570	1999	Commerce	Cantonese, Papiá Kristang	Nasals	word-medial	ɲ	ɲ			[miskiɲu]	Fernandes & Baxter 2004: 110	miserly	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-initial	p	p			[prje.tu]	Sippola 2011: 54	black	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-medial	p	p			[límpju]	Sippola 2011: 334	clean	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-initial	b	b			[ˈbjeho]	Sippola 2011: 41	old	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-medial	b	b			[ˈwebo]	Sippola 2011: 42	egg	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-initial	t	t			[tódu]	Sippola 2011: 335	everything	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-medial	t	t			[prje.tu]	Sippola 2011: 54	black	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-initial	d	d			[dali]	Sippola 2011: 332	to give	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-medial	d	d			[kuˈmida]	Sippola 2011: 40	food	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-final	d	d			[eˈdad]	Sippola 2011: 59	age	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-initial	k	k			[kuˈmida]	Sippola 2011: 40	food	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-medial	k	k			[séku]	Sippola 2011: 335	dry	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-initial	g	g			[górdu]	Sippola 2011: 332	fat	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Stops	word-medial	g	g			[baˈhɾiga]	Sippola 2011: 52	belly	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-initial	f	p			[póndo]	Sippola 2011: 334	bottom	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-medial	f	p			[hépe]	Sippola 2011: 333	chief	
Ternate Chabacano	Southeast Asia	Spanish	1671	1898	Commerce	Ternate, Tagalog	Fricatives	word-initial	s̪	s			[sjentu]	Sippola 2011: 335	one hundred	
