Language,Area,Lexifier,FirstMajorSettlement,EndOfInfluence,ContactConditions,LanguageContact,Class,Position,LexifierPhoneme,CreolePhoneme,PlaceStability,MannerStability,Word,Gloss,Source
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Rhotics,word-medial,ɾ,r,1,1,[‘t̠ʃɛro],smell,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Rhotics,word-final,ɾ,r,1,1,[muˈjεr],woman,Baxter1990[10]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Rhotics,word-initial,r,r,1,1,[‘ri],to laugh,Baxter1990[21]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Rhotics,word-medial,r,r,1,1,[baˈriga],belly,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Laterals,word-initial,l,l,1,1,[ˈleti],milk,Baxter1990[9]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Laterals,word-medial,l,l,1,1,[gaˈliɲa],chicken,Baxter1990[10]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Laterals,word-final,l,NA,NA,NA,NA,NA,NA
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Laterals,word-medial,ʎ,j,1,0,[muˈjεr],woman,Baxter1990[10]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Nasals,word-initial,m,m,1,1,[muˈjεr],woman,Baxter1990[10]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Nasals,word-medial,m,m,1,1,[amiˈɲaŋ],tomorrow,Baxter1990[18]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Nasals,word-initial,n,n,1,1,[‘nobu],new,Baxter1990[9]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Nasals,word-medial,n,n,1,1,[‘karni],meat,Baxter1990[18]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Nasals,word-medial,ɲ,ɲ,1,1,[gaˈliɲa],chicken,Baxter1990[10]
